row_id,source,cloverItemId,siteId,name,cloverCategory,siteCategory,queueStatus,recordType,confidence,suggestedCloverCategory,suggestedSiteCategory,priceCAD,stockQty,published,hasImage,hasDescription,brand,cleanNameFr,recommendedAction,reason,notes
79,site_product_clover,CJ9X81QRYMRRG,fa7b0920-0ea2-4efd-ae15-8ee0bd70fbe8,PT2966 Arriere plan EX roche 36'',,terrarium,created,product,high,Habitat,terrarium,39.99,0,no,no,no,Exo Terra,Arriere plan EX roche 36'',enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
80,site_product_clover,M8HC843J0ZC86,6692f969-ac7e-412d-b0e3-35302314fedd,PT3010 Plante Croton MOYEN,,terrarium,created,product,high,Habitat,terrarium,11.99,0,no,no,no,Exo Terra,Plante Croton MOYEN,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
81,site_product_clover,6FPDK2MWXQWZA,b9996ace-fea5-4c7c-8e35-76e817160fc1,PT3020 Plante Croton Exo Terra Grand,,terrarium,created,product,high,Habitat,terrarium,16.99,0,no,no,no,Exo Terra,Plante Croton Exo Terra Grand,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
82,site_product_clover,C9VEHD226KW6Y,0ef0025c-15e7-4dcf-9909-56f26fd00c7a,PT3061 Lentilles d'eau Flottantes Exo Terra,,terrarium,created,product,high,Habitat,terrarium,6.99,0,no,no,no,Exo Terra,Lentilles d'eau Flottantes Exo Terra,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
83,site_product_clover,JVRZZJE0QM3MR,3ca38224-d8ff-400f-a773-01909497178d,PT3083 Liane de Mousse Souple Petit,,terrarium,created,product,high,Habitat,terrarium,19.99,0,no,no,no,Exo Terra,Liane de Mousse Souple Petit,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
84,site_product_clover,XAP3GBSRGC0NY,bbaa844c-db42-4520-9546-1c25cbcf425f,PT3084 Liane de Mousse  Souple Grand,,terrarium,created,product,high,Habitat,terrarium,27.99,0,no,no,no,Exo Terra,Liane de Mousse  Souple Grand,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
85,site_product_clover,30RZZX5YGTN50,9c68a01f-3c14-45d2-b53f-08f82ab9fcfc,PT3085 Liane Pliable 6pi Petit,,terrarium,created,product,high,Habitat,terrarium,16.99,0,no,no,no,Exo Terra,Liane Pliable 6pi Petit,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
86,site_product_clover,CDKTT6NNEPZ66,bd7865ac-f207-4d2a-8dec-a3669af8dedf,PT3086 Liane Pliable 6pi Grand,,terrarium,created,product,high,Habitat,terrarium,23.99,0,no,no,no,Exo Terra,Liane Pliable 6pi Grand,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
87,site_product_clover,981YWJWFHKSWY,d14c8582-964c-4626-8185-57f64228434b,"PT3095 Mousse de Forêt, 500 g-V",,terrarium,created,product,high,Habitat,terrarium,15.99,0,no,no,no,Exo Terra,"Mousse de Forêt, 500 g-V",enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
88,site_product_clover,EFCZXYBTCFC92,d899c791-e900-42c8-8cb1-d00715bb49e7,PT3107 Sable de Lit Exo Terra Brun 4.5kg,,terrarium,created,product,high,Habitat,terrarium,22.99,0,no,no,no,Exo Terra,Sable de Lit Exo Terra Brun 4.5kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
89,site_product_clover,GGJY95MDPTYV8,852e8f65-d44f-48c2-944f-98c16cd609dc,PT3115 Exo Terra Substrat de drainage BioDrain,,terrarium,created,product,high,Habitat,terrarium,17.99,0,no,no,no,Exo Terra,Exo Terra Substrat de drainage BioDrain,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
90,site_product_clover,KHRGN09W020MT,a6d9c657-c37a-4dff-9383-a4828b75458b,PT3131 Exo Terra BioDrain Terrarium Draining Mesh 30x30 cm,,terrarium,created,product,high,Habitat,terrarium,5.29,0,no,no,no,Exo Terra,Exo Terra BioDrain Terrarium Draining Mesh 30x30 cm,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
91,site_product_clover,2V07JF75VSEY0,1745026f-a9b3-4a1f-aa15-d09f7f124d4e,PT3135 Subs.Désert et Arrière-pays Rouge 5kg,,terrarium,created,product,high,Habitat,terrarium,18.99,0,no,no,no,Exo Terra,Subs.Désert et Arrière-pays Rouge 5kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
92,site_product_clover,4AM91WRN2MYPC,bd3de82a-0711-4bb1-8955-8fbbe781c132,PT3136,,terrarium,created,product,high,Habitat,terrarium,31.99,0,no,no,no,Exo Terra,PT3136,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
93,site_product_clover,CQV31KBQQR81Y,7e3d706f-704f-4a09-abcd-000103600f35,"PT3138 Subs.Désert et Sonora,Ocre 5kg",,terrarium,created,product,high,Habitat,terrarium,18.99,0,no,no,no,Exo Terra,"Subs.Désert et Sonora,Ocre 5kg",enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
94,site_product_clover,FM1Q0Z15VCYAM,4e016f36-6a39-4094-9496-f2bbf942c484,PT3147 Subs.Désert et Oasis Bahariya 5kg,,terrarium,created,product,high,Habitat,terrarium,18.99,0,no,no,no,Exo Terra,Subs.Désert et Oasis Bahariya 5kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
95,site_product_clover,5CCXM6MMHM2MY,1496079d-2f6e-416f-9c7b-f20624cd632f,PT3149 Subs.Désert et Oasis Bahariya 20kg,,terrarium,created,product,high,Habitat,terrarium,51.99,0,no,no,no,Exo Terra,Subs.Désert et Oasis Bahariya 20kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
96,site_product_clover,BTYGWM7881F7M,ab511744-974e-4140-afb4-598986d0594b,PT3159 Exo Terra Cachette bol d'eau noix de coco,,terrarium,created,product,high,Habitat,terrarium,16.99,0,no,no,no,Exo Terra,Exo Terra Cachette bol d'eau noix de coco,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
97,site_product_clover,KXHW4SEN9DKRE,e7dd1ae3-de58-47e9-9288-e96c75ef0648,PT3169  Bol a eau aztèque petit,,terrarium,created,product,high,Habitat,terrarium,5.99,0,no,no,no,Exo Terra,Bol a eau aztèque petit,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
98,site_product_clover,WJY5S750GJ0C4,1680ac89-5d2f-4cdc-83b0-7e0c2779e373,PT3170  Bol a eau aztèque medium,,terrarium,created,product,high,Habitat,terrarium,11.99,0,no,no,no,Exo Terra,Bol a eau aztèque medium,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
99,site_product_clover,CYKNRYW89FA1M,4457d49d-19bd-4c5a-b06d-8ac0af6e7cc5,PT3172 Rocher Humide Exo Terra MOYEN,,terrarium,created,product,high,Habitat,terrarium,11.50,0,no,no,no,Exo Terra,Rocher Humide Exo Terra MOYEN,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
100,site_product_clover,H8ZNTSAN45C7G,6841282f-0c8c-4242-8b1e-da9f27d06fb7,PT3173 Rocher Humide Exo Terra GRAND,,terrarium,created,product,high,Habitat,terrarium,17.99,0,no,no,no,Exo Terra,Rocher Humide Exo Terra GRAND,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
101,site_product_clover,8B474CCZP1Y0E,99bec4c3-21f4-4115-95c9-0b533355f9d2,PT3178 Cachette et Hygroscopique bûche GRAND,,terrarium,created,product,high,Habitat,terrarium,39.99,0,no,no,no,Exo Terra,Cachette et Hygroscopique bûche GRAND,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
102,site_product_clover,AN5F5B0145AAP,748881e6-c6ce-4d00-a7e0-532d3bd36d6a,PT3183  Exo Terra Bioactive Volcanic Substratum 2kg,,terrarium,created,product,high,Habitat,terrarium,24.99,0,no,no,no,Exo Terra,Exo Terra Bioactive Volcanic Substratum 2kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
103,site_product_clover,D3GNBWSEFBKBM,e645e899-a5cb-4ec5-84f2-7d3e24140691,PT3184 Exo Terra Bioactive Volcanic Substratum 4kg,,terrarium,created,product,high,Habitat,terrarium,37.99,0,no,no,no,Exo Terra,Exo Terra Bioactive Volcanic Substratum 4kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
104,site_product_clover,AHZBBD83625Z8,aac7bf1e-07de-45e8-b5ca-b0caa102d046,PT3259 Exo Terra Support Pour Coupe Aliment (PT3260-PT3261),,terrarium,created,product,high,Habitat,terrarium,1.79,0,no,no,no,Exo Terra,Exo Terra Support Pour Coupe Aliment (PT3260-PT3261),enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
105,site_product_clover,9BW6S8ZBRAG6T,93cbd01f-9ef7-4243-9f32-3ef56736e78d,PT3261 Exo Terra Aliment Pour Geckos Diurnes,,terrarium,created,product,high,Habitat,terrarium,10.99,0,no,no,no,Exo Terra,Exo Terra Aliment Pour Geckos Diurnes,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
106,site_product_clover,GYX33YJKX3GSP,e688dd12-9328-43f3-9386-bbefa287b7d4,PT3265  Gran. DGrub et p. ag. barbus juv. 125g,,terrarium,created,product,high,Habitat,terrarium,8.50,0,no,no,no,Exo Terra,Gran. DGrub et p. ag. barbus juv. 125g,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
107,site_product_clover,JAE8FVF75KGR0,6d8b7145-9658-4b77-a83d-29d064b3ae3a,PT3550 ExoTerra Os de Seiche pour Tortues,,terrarium,created,product,high,Habitat,terrarium,12.99,0,no,no,no,Exo Terra,ExoTerra Os de Seiche pour Tortues,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
108,site_product_clover,JC1Q1GW2W2J40,4e95dc67-2edb-40ea-b96b-79c7222c680d,PT3801,,terrarium,created,product,high,Habitat,terrarium,47.99,0,no,no,no,Exo Terra,PT3801,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
109,site_product_clover,06QSW7R20DXMM,0017b576-fe93-4008-8f63-9f7c802832cf,PT3833 Cailloux Turtle Pebbl 10-20mm  4.5kg,,terrarium,created,product,high,Habitat,terrarium,25.99,0,no,no,no,Exo Terra,Cailloux Turtle Pebbl 10-20mm  4.5kg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
110,site_product_clover,HQ4TEMATXYWA6,f7e9be89-6453-4483-8449-ca67693fe357,PT4255 Rampe Haut rendement T5 UVB 8W,,terrarium,created,product,high,Habitat,terrarium,69.99,0,no,no,no,Exo Terra,Rampe Haut rendement T5 UVB 8W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
111,site_product_clover,214TEYK35Q6GC,8c8bb8ca-d870-4968-96de-fdc107e128ca,PT4256 Rampe Haut rendement T5 UVB 24W,,terrarium,created,product,high,Habitat,terrarium,99.99,0,no,no,no,Exo Terra,Rampe Haut rendement T5 UVB 24W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
112,site_product_clover,524ARK03JF9M2,b3c30cc4-a619-438d-87b2-b652d49ffb95,PT4257 Rampe Haut rendement T5 UVB 39W,,terrarium,created,product,high,Habitat,terrarium,109.99,0,no,no,no,Exo Terra,Rampe Haut rendement T5 UVB 39W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
113,site_product_clover,RK8QWT2KYARQY,7a548f97-060c-4550-a3ee-b9cff8adacc5,PT4258 Rampe Haut rendement T5 UVB 54W,,terrarium,created,product,high,Habitat,terrarium,129.99,0,no,no,no,Exo Terra,Rampe Haut rendement T5 UVB 54W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
114,site_product_clover,YBB41V768DXT6,b3ce7cf4-63a6-4f6b-9be8-1e394e00bc4a,"PT4406 Pro Paludarium, S/X-Tall 45x45x90cm",,terrarium,created,product,high,Habitat,terrarium,359.99,0,no,no,no,Exo Terra,"Pro Paludarium, S/X-Tall 45x45x90cm",enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
115,site_product_clover,81HEFAT4FGFBP,1c3dbd6b-00c0-4d91-8650-b42ad33d3083,PT4410 Paludarium M/X-tall 60*45*90 (24''*18''*36''),,terrarium,created,product,high,Habitat,terrarium,499.99,0,no,no,no,Exo Terra,Paludarium M/X-tall 60*45*90 (24''*18''*36''),enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
116,site_product_demo,,07cf11b9-9ce7-440a-aa88-a89b997c7fdc,Terrarium 20 gallons,,terrarium,created,product,high,Habitat,terrarium,145.00,12,yes,yes,yes,,Terrarium 20 gallons,enrichir / mantener,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
117,site_product_demo,,9632ad81-7d44-4fd4-93c8-c93443cbe692,Terrarium 40 gallons,,terrarium,created,product,high,Habitat,terrarium,220.00,8,yes,yes,no,,Terrarium 40 gallons,enrichir / mantener,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
118,site_product_clover,0GR6DFN9Z0EFE,c39accea-40b3-4d35-909c-f7a48cf56a58,Z204 Zoomed Terrarium Moss 30-40 Gallons Xlg,,terrarium,created,product,high,Habitat,terrarium,18.99,0,no,no,no,Zoo Med,Zoomed Terrarium Moss 30-40 Gallons Xlg,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
119,site_product_clover,4DPQE9TMKHS7W,ee23a8f9-8db1-484f-9791-05c27957e827,Z976 Paludarium UVB & Plante Growth Lighting Kit,,terrarium,created,product,high,Habitat,terrarium,79.99,0,no,no,no,Zoo Med,Paludarium UVB & Plante Growth Lighting Kit,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
120,site_product_clover,RYBDXAAY6R4N0,5f69b852-0e26-4417-b021-3cca9c1084b0,Z977 Paludarium Filter 10GAL,,terrarium,created,product,high,Habitat,terrarium,28.99,0,no,no,no,Zoo Med,Paludarium Filter 10GAL,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
121,site_product_clover,WDE3GBVVHNTXT,4aca3e11-0402-4788-bb80-613065488c57,Z977RC Paludarium Filter 10 Repl. Cartridge,,terrarium,created,product,high,Habitat,terrarium,5.99,0,no,no,no,Zoo Med,Paludarium Filter 10 Repl. Cartridge,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
122,site_product_clover,HNQ22T5DZ1HNT,99857dc5-5438-4460-914e-f32200f73704,Z978 Paludarium Filter 20GAL,,terrarium,created,product,high,Habitat,terrarium,36.99,0,no,no,no,Zoo Med,Paludarium Filter 20GAL,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
123,site_product_clover,GD15294JZ7FGR,0f76e0a8-187d-4d43-b3a5-41637fc9205c,Z978RC Paludarium Filter 20 Repl. Cartridge,,terrarium,created,product,high,Habitat,terrarium,8.99,0,no,no,no,Zoo Med,Paludarium Filter 20 Repl. Cartridge,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
124,site_product_clover,H3N52Q1KFHJ08,a46cb559-9cd0-41b2-b18a-7389616586ec,Z979 Paludarium Heater 25W,,terrarium,created,product,high,Habitat,terrarium,36.99,0,no,no,no,Zoo Med,Paludarium Heater 25W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
125,site_product_clover,454YP65BSG5MJ,e844e5be-3028-4573-93ab-4bc868bfb907,Z979A Paludarium Heater 50W,,terrarium,created,product,high,Habitat,terrarium,36.99,0,no,no,no,Zoo Med,Paludarium Heater 50W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
126,site_product_clover,H9BJ5N3Y2FEH0,f471ffe2-33ac-4078-be67-696f032dba74,Z979B Paludarium Heater 100W,,terrarium,created,product,high,Habitat,terrarium,43.99,0,no,no,no,Zoo Med,Paludarium Heater 100W,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
127,site_product_clover,XFPYHYRXJAMNP,b387ff30-06d7-43db-9327-cb51b9915db4,Z981 ZooMed Terrarium Mesh,Habitat,terrarium,created,product,high,Habitat,terrarium,12.50,0,no,no,no,Zoo Med,ZooMed Terrarium Mesh,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
128,site_product_clover,K7DXC8XQQ8ZHT,ca34ecc8-9421-4f2a-8004-5476d9dd22a2,Z990 ZooMed Naturalistic Terrarium Repti Lock,,terrarium,created,product,high,Habitat,terrarium,9.99,0,no,no,no,Zoo Med,ZooMed Naturalistic Terrarium Repti Lock,enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
129,site_product_clover,JDSH884ADA5AJ,034aaefd-1e60-4325-a333-00f87a703337,"Z994 PVC Terrarium 24x24x48"" (120gallon) With Glass Door",,terrarium,created,product,high,Habitat,terrarium,720.00,0,no,no,no,Zoo Med,"PVC Terrarium 24x24x48"" (120gallon) With Glass Door",enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
130,site_product_clover,66RTJ80YVQKVY,a4ef170d-6135-42f5-9d52-ea35a91b4ae1,Z995 (NT-1),,terrarium,created,product,high,Habitat,terrarium,147.99,0,no,no,no,Zoo Med,Z995 (NT-1),enrichir luego publicar,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",
131,site_product_clover,KHTJE34VFS61J,265e2b21-1e55-4020-8702-cb8a4bab6ab3,Z995A Nat. Terrarium 12''x 12''x 18'' (NT-2),Habitat,terrarium,created,product,high,Habitat,terrarium,161.99,0,no,no,no,Zoo Med,Nat. Terrarium 12''x 12''x 18'' (NT-2),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
132,site_product_clover,N868PYX6YYRV8,a86e8e2f-c829-4311-9af8-0dfeed520682,Z995B Large Terrarium 18x18x18'' (NT-3),Habitat,terrarium,created,product,high,Habitat,terrarium,241.99,0,no,no,no,Zoo Med,Large Terrarium 18x18x18'' (NT-3),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
133,site_product_clover,MDMWCDF1FSFC8,bbccc467-5e91-45a1-8808-4857e1d58835,Z995C (NT-4) Zoomed Naturalistic Terrarium (18x18x24),Habitat,terrarium,created,product,high,Habitat,terrarium,285.99,0,no,no,no,Zoo Med,Z995C (NT-4) Zoomed Naturalistic Terrarium (18x18x24),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
134,site_product_clover,MV77HJFS1WMG2,1185993a-76f8-43d9-ac1c-3c7301148321,Z995D Skyscraper Terrarium 18x18x36 (NT-5),Habitat,terrarium,created,product,high,Habitat,terrarium,339.99,0,no,no,no,Zoo Med,Skyscraper Terrarium 18x18x36 (NT-5),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
135,site_product_clover,YN011F0MMTFZ8,14ba3bf4-84eb-4481-ac43-c9f694d4eb5f,"Z995E Double Door Terrarium 36""x18""x18"" (NT-40DW)",Habitat,terrarium,created,product,high,Habitat,terrarium,425.99,0,no,no,no,Zoo Med,"Double Door Terrarium 36""x18""x18"" (NT-40DW)",enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
136,site_product_clover,4PJQ1NS8654KM,1be0d801-cd17-4896-b87a-61e90c639775,Z995F ZooMed Double Door Terrarium 25 Gal. 30x12x16'' (NT-25DW),Habitat,terrarium,created,product,high,Habitat,terrarium,310.00,0,no,no,no,Zoo Med,ZooMed Double Door Terrarium 25 Gal. 30x12x16'' (NT-25DW),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
137,site_product_clover,0JVF6EZ73DBM8,2f88a08a-0c54-4b2c-b9af-47e98e8a5885,Z995G Zoomed Double Door Terrarium 10 galons 20x12x12,Habitat,terrarium,created,product,high,Habitat,terrarium,170.99,0,no,no,no,Zoo Med,Zoomed Double Door Terrarium 10 galons 20x12x12,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
138,site_product_clover,291975A5WT5FM,a4d9d20a-c069-4810-a98e-2ff38df27324,Z995H Zoomed Double Door Terrarium (32g) 36*18*12,Habitat,terrarium,created,product,high,Habitat,terrarium,375.99,0,no,no,no,Zoo Med,Zoomed Double Door Terrarium (32g) 36*18*12,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
139,site_product_clover,89X0WVN1BE9CA,b4629c86-f801-43d1-bc50-2859e108a267,Z996 ZooMed Low Boy Terrarium with Top 48x24x10,Habitat,terrarium,created,product,high,Habitat,terrarium,298.99,0,no,no,no,Zoo Med,ZooMed Low Boy Terrarium with Top 48x24x10,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
140,site_product_clover,GSS57QW0BZBA8,53469a42-0334-4607-a00a-e6e77f639a5a,Z997 Paludarium 12x12x24 (NT-2P),Habitat,terrarium,created,product,high,Habitat,terrarium,175.99,0,no,no,no,Zoo Med,Paludarium 12x12x24 (NT-2P),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
141,site_product_clover,D1C00ADHVYAR0,7311ea37-11e5-41c8-8433-8819ddceb2b5,Z997A ZooMed Large Paludarium 18x18x36 10 Gal,Habitat,terrarium,created,product,high,Habitat,terrarium,358.99,0,no,no,no,Zoo Med,ZooMed Large Paludarium 18x18x36 10 Gal,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
142,site_product_clover,BJG97MP1THPDA,ba1dee4e-c55f-414c-ba3d-337c47bf19af,Z997B ZooMed Double Door Paludarium 36x18x36 (20 Gallons),Habitat,terrarium,created,product,high,Habitat,terrarium,620.00,0,no,no,no,Zoo Med,ZooMed Double Door Paludarium 36x18x36 (20 Gallons),enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
143,site_product_clover,W26PEK7B5CH3G,2827ee90-6f11-4824-a24e-7f04a2c18750,Z9982 Zoomed Reptibreeze 18x18x36,Habitat,terrarium,created,product,high,Habitat,terrarium,169.99,0,no,no,no,Zoo Med,Zoomed Reptibreeze 18x18x36,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
144,site_product_clover,B7V34ATH28S8A,165a6c0b-dbba-4b71-9d2c-5b3d9cd82977,02133 La Swamp Feuilles de Murier 0.5oz,Substrat,substrate,created,product,high,Substrat,substrate,9.00,0,no,no,no,La Swamp / misc SKU,La Swamp Feuilles de Murier 0.5oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
145,site_product_clover,ASNV3BC3FH2CJ,2113f24c-9c87-4bd3-a00a-001c35f15f67,02134 La Swamp Feuilles de Murier 1.5oz,Substrat,substrate,created,product,high,Substrat,substrate,18.00,0,no,no,no,La Swamp / misc SKU,La Swamp Feuilles de Murier 1.5oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
146,site_product_clover,R2JP69G57W2ST,0a36d1ef-bdf0-42ed-8315-c6066687906e,02169 La Swamp - Mousse Tropicale,Substrat,substrate,created,product,high,Substrat,substrate,15.00,0,no,no,no,La Swamp / misc SKU,La Swamp - Mousse Tropicale,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
147,site_product_clover,960QVMEYEJSFP,8d3f7405-0eb6-40e6-800a-9a81cdf24876,10173 La Swamp Feuilles de Chênes de Virginie 3oz,Substrat,substrate,created,product,high,Substrat,substrate,21.00,0,no,no,no,La Swamp / misc SKU,La Swamp Feuilles de Chênes de Virginie 3oz,enrichir luego publicar,Mapeo directo Clover → sitio (sin cambiar Clover),
